product,price,discount_price,discount_percentage,brand,seller,rating_stars,rating_quantity,shipping,installments,Delivered_by_platform,picture,url,price_new,discount_price_new,discount_percentage_new,rating_stars_new,rating_quantity_new
Aire Acondicionado Split Frío/calor Bgh Inverter Bsi65wclw Color Blanco,2.495.999,1.169.999,53% OFF,BGH,Por BGH ,0,0,Envío gratis,Mismo precio en 12 cuotas de $97.499,False,https://http2.mlstatic.com/D_Q_NP_2X_692797-MLA86479012306_062025-AB.webp,https://www.mercadolibre.com.ar/aire-acondicionado-split-friocalor-bgh-inverter-bsi65wclw-color-blanco/p/MLA51714575?pdp_filters=item_id%3AMLA1507191419#polycard_client=offers&wid=MLA1507191419&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,2495999.0,1169999.0,53,0.0,0
Disco Duro Externo Toshiba 4tb 2.5 Hdtb540xk3ca Usb 3.0 Color Negro,259.999,259.999,0,TOSHIBA,Por BGH ,4.8,(588),Llega gratis hoy,en 6 cuotas de $59.500,False,https://http2.mlstatic.com/D_Q_NP_2X_834448-MLU72636578117_112023-AB.webp,https://www.mercadolibre.com.ar/disco-duro-externo-toshiba-4tb-25-hdtb540xk3ca-usb-30-color-negro/p/MLA25563581?pdp_filters=item_id%3AMLA1903399202#polycard_client=offers&wid=MLA1903399202&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,259999.0,259999.0,0,4.8,588
Alfombra 3x2 Mts Nórdica Living Peluda Grande Pelo Largo,122.022,98.837,19% OFF,HOGARG,Por BGH ,4.7,(1032),Llega gratis mañana sábado,Cuota promocionada en 6 cuotas de $18.683,True,https://http2.mlstatic.com/D_Q_NP_2X_990486-MLA81922164290_012025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1113095818-alfombra-3x2-mts-nordica-living-peluda-grande-pelo-largo-_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,122022.0,98837.0,19,4.7,1032
Estufa A Leña Qutral Andes 13000 Salamandra,415.000,394.250,5% OFF,QUTRAL,Por BGH ,4.7,(373),Envío gratis,Mismo precio en 6 cuotas de $65.708,False,https://http2.mlstatic.com/D_Q_NP_2X_928610-MLA53337870427_012023-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1313691221-estufa-a-lena-qutral-andes-13000-salamandra-_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,415000.0,394250.0,5,4.7,373
Campera Hombre Parka Piel Importada Premium ....!!!,89.990,85.490,5% OFF,WEAR,Por BGH ,4.7,(727),Llega gratis mañana sábado,en 6 cuotas de $19.564,False,https://http2.mlstatic.com/D_Q_NP_2X_981578-MLA83337312559_032025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1410197022-campera-hombre-parka-piel-importada-premium--_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,89990.0,85490.0,5,4.7,727
Combo Sierra Circular + Amoladora 750w + Taladro 650w Orebro,175.000,161.000,8% OFF,OREBRO,Por BGH ,4.5,(44),Llega gratis hoy,en 6 cuotas de $36.844,False,https://http2.mlstatic.com/D_Q_NP_2X_753223-MLA84939744530_052025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1490435499-combo-sierra-circular-amoladora-750w-taladro-650w-orebro-_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,175000.0,161000.0,8,4.5,44
Colchon Atma One 2 Plazas 140x190x20 En Caja I 3 Capas De Espuma Color Blanco,479.999,310.799,35% OFF,ATMA,Por Atma ,4.6,(1570),Envío gratis,Mismo precio en 6 cuotas de $51.799,False,https://http2.mlstatic.com/D_Q_NP_2X_931164-MLU76175796038_052024-AB.webp,https://www.mercadolibre.com.ar/colchon-atma-one-2-plazas-140x190x20-en-caja-i-3-capas-de-espuma-color-blanco/p/MLA34115825?pdp_filters=item_id%3AMLA1423332509#polycard_client=offers&wid=MLA1423332509&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,479999.0,310799.0,35,4.6,1570
Taladro Percutor Inalámbrico Klugan Tip + Bateria + Cargador + Accesorios Con Maletin De Transporte,86.578,49.006,43% OFF,KLUGAN,Por Klugan ,4.6,(90),Llega gratis mañana sábado,Mismo precio en 3 cuotas de $16.335,True,https://http2.mlstatic.com/D_Q_NP_2X_830087-MLA84614325883_052025-AB.webp,https://www.mercadolibre.com.ar/taladro-percutor-inalambrico-klugan-tip-bateria-cargador-accesorios-con-maletin-de-transporte/p/MLA49745575?pdp_filters=item_id%3AMLA1496936901#polycard_client=offers&wid=MLA1496936901&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,86578.0,49006.0,43,4.6,90
Horno Eléctrico Yelmo 45 Litros Yl-45an 2 Anafes Color Azul Oscuro,269.400,178.961,33% OFF,YELMO,Por GRAMABI ,4.6,(349),Llega gratis hoy,Mismo precio en 6 cuotas de $29.826,False,https://http2.mlstatic.com/D_Q_NP_2X_828925-MLU74610745599_022024-AB.webp,https://www.mercadolibre.com.ar/horno-electrico-yelmo-45-litros-yl-45an-2-anafes-color-azul-oscuro/p/MLA19516321?pdp_filters=item_id%3AMLA2121267360#polycard_client=offers&wid=MLA2121267360&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,269400.0,178961.0,33,4.6,349
"Monitor Gamer Asrock Challenger Cl25ff 25 Pulgadas Panel Ips Full Hd 1080p 1ms 100hz , 1 X Hdmi 1 X Vga , Amd Freesync",292.517,215.643,26% OFF,ASROCK,Por COMPUFANSTORE ,4.9,(68),Llega gratis hoy,Mismo precio en 6 cuotas de $35.940,False,https://http2.mlstatic.com/D_Q_NP_2X_864275-MLA82007996512_022025-AB.webp,https://www.mercadolibre.com.ar/monitor-gamer-asrock-challenger-cl25ff-25-pulgadas-panel-ips-full-hd-1080p-1ms-100hz-1-x-hdmi-1-x-vga-amd-freesync/p/MLA45927555?pdp_filters=item_id%3AMLA2117261446#polycard_client=offers&wid=MLA2117261446&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,292517.0,215643.0,26,4.9,68
Hidrolavadora Electrica Trent Hlt307 1400w Alta Presion 1600 Psi 110 Bar Con Accesorios,160.000,99.934,37% OFF,TRENT,Por TRENT ,4.7,(8922),Llega gratis hoy,en 6 cuotas de $22.870,False,https://http2.mlstatic.com/D_Q_NP_2X_880488-MLA84454716248_052025-AB.webp,https://www.mercadolibre.com.ar/hidrolavadora-electrica-trent-hlt307-1400w-alta-presion-1600-psi-110-bar-con-accesorios/p/MLA26994482?pdp_filters=item_id%3AMLA1388328193#polycard_client=offers&wid=MLA1388328193&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,160000.0,99934.0,37,4.7,8922
Aire Acondicionado Split Frío/calor Bgh Inverter Bsi52wclw Color Blanco,2.290.999,999.999,56% OFF,BGH,Por BGH ,0,0,Envío gratis,Mismo precio en 12 cuotas de $83.333,False,https://http2.mlstatic.com/D_Q_NP_2X_814776-MLA86514496197_062025-AB.webp,https://www.mercadolibre.com.ar/aire-acondicionado-split-friocalor-bgh-inverter-bsi52wclw-color-blanco/p/MLA51507289?pdp_filters=item_id%3AMLA2131791400#polycard_client=offers&wid=MLA2131791400&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,2290999.0,999999.0,56,0.0,0
Smart Tv Noblex Roku 50 Pulgadas Led 4k Uhd Hdr,870.999,465.998,46% OFF,NOBLEX,Por Megatone ,4.7,(117),Llega gratis el lunes,en 6 cuotas de $106.643,False,https://http2.mlstatic.com/D_Q_NP_2X_830989-MLA84419252935_052025-AB.webp,https://www.mercadolibre.com.ar/smart-tv-noblex-roku-50-pulgadas-led-4k-uhd-hdr/p/MLA47672051?pdp_filters=item_id%3AMLA2116820738#polycard_client=offers&wid=MLA2116820738&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,870999.0,465998.0,46,4.7,117
Taladro Atornillador 13 Mm Percutor 2 Baterias 21v + 24 Pcs,199.999,109.999,45% OFF,CENTRALFER,Por CENTRALFER ,4.3,(1656),Llega gratis hoy,Cuota promocionada en 6 cuotas de $20.793,False,https://http2.mlstatic.com/D_Q_NP_2X_739175-MLA78897825868_092024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1449221871-taladro-atornillador-13-mm-percutor-2-baterias-21v-24-pcs-_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,199999.0,109999.0,45,4.3,1656
Buzo Canguro Capucha Hoodie Campera Alpina Frizado,21.546,16.660,22% OFF,ALPINA,Por Alpina ,4.3,(4566),Llega mañana sábado,en 6 cuotas de $3.812,True,https://http2.mlstatic.com/D_Q_NP_2X_997166-MLA84352287139_052025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1136900970-buzo-canguro-capucha-hoodie-campera-alpina-frizado-_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,21546.0,16660.0,22,4.3,4566
Secarropas Por Calor 9 Kg Gris Drean Sed090vgcl0,1.234.999,623.359,49% OFF,DREAN,Por Drean ,4.8,(25),Llega mañana sábado,Mismo precio en 6 cuotas de $103.893,False,https://http2.mlstatic.com/D_Q_NP_2X_649236-MLA79133445409_092024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1449088875-secarropas-por-calor-9-kg-gris-drean-sed090vgcl0-_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,1234999.0,623359.0,49,4.8,25
Cinta De Embalar Transparente 48x100 Autoadhesiva Pack X36u,49.405,37.547,24% OFF,TP EL MUNDO DEL EMBALAJE,Por TP El Mundo del Embalaje ,4.6,(1586),Llega gratis hoy,en 6 cuotas de $8.592,False,https://http2.mlstatic.com/D_Q_NP_2X_712516-MLA70239447799_062023-AB.webp,https://articulo.mercadolibre.com.ar/MLA-862812830-cinta-de-embalar-transparente-48x100-autoadhesiva-pack-x36u-_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97&wid=MLA862812830&sid=offers,49405.0,37547.0,24,4.6,1586
"Notebook Acer Aspire 3 Ryzen 5 7430u 16gb Ram 512gb Sdd Pantalla 15,6'' Pulgadas Windows 11",779.999,699.899,10% OFF,ACER,Por TP El Mundo del Embalaje ,4.7,(40),Llega gratis hoy,en 6 cuotas de $160.171,False,https://http2.mlstatic.com/D_Q_NP_2X_676067-MLA85702002841_062025-AB.webp,https://www.mercadolibre.com.ar/notebook-acer-aspire-3-ryzen-5-7430u-16gb-ram-512gb-sdd-pantalla-156-pulgadas-windows-11/p/MLA49219814?pdp_filters=item_id%3AMLA2078706958#polycard_client=offers&wid=MLA2078706958&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,779999.0,699899.0,10,4.7,40
Acolchado 2 Plazas Y Media Edredon Reversible Liso Invierno,43.576,34.661,20% OFF,FIDELNA,Por Fidelna ,4.4,(1580),Llega gratis hoy,en 6 cuotas de $7.932,False,https://http2.mlstatic.com/D_Q_NP_2X_748192-MLA53582903699_022023-AB.webp,https://articulo.mercadolibre.com.ar/MLA-866920115-acolchado-2-plazas-y-media-edredon-reversible-liso-invierno-_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,43576.0,34661.0,20,4.4,1580
Kit Babyliss Secador Pelo Profesional + Plancha Alisado,239.990,151.383,36% OFF,BABYLISSPRO,Por EGLOW STORE ,4.3,(419),Llega gratis hoy,Mismo precio en 12 cuotas de $12.615,False,https://http2.mlstatic.com/D_Q_NP_2X_769891-MLU75009730950_032024-AB.webp,https://www.mercadolibre.com.ar/kit-babyliss-secador-pelo-profesional-plancha-alisado/p/MLA32451993?pdp_filters=item_id%3AMLA2059631088#polycard_client=offers&wid=MLA2059631088&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,239990.0,151383.0,36,4.3,419
Colchón Belmo B-bag En Bolsa 1 Plazas 190x080 Blanco,214.407,163.168,23% OFF,BELMO,Por Mercado Libre Hogar ,4.7,(35),Llega gratis mañana sábado,Mismo precio en 3 cuotas de $54.389,True,https://http2.mlstatic.com/D_Q_NP_2X_978969-MLA84618054891_052025-AB.webp,https://www.mercadolibre.com.ar/colchon-belmo-b-bag-en-bolsa-1-plazas-190x080-blanco/p/MLA49755996?pdp_filters=item_id%3AMLA2079401552#polycard_client=offers&wid=MLA2079401552&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,214407.0,163168.0,23,4.7,35
Alfajor Rasta Chocolate Negro Caja X 18un,24.999,15.749,37% OFF,RASTA,Por Open 25 hs ,4.8,(2366),Llega mañana sábado,en 6 cuotas de $3.604,False,https://http2.mlstatic.com/D_Q_NP_2X_855039-MLA82920173813_032025-AB.webp,https://www.mercadolibre.com.ar/alfajor-rasta-chocolate-negro-caja-x-18un/p/MLA40823005?pdp_filters=item_id%3AMLA1910666076#polycard_client=offers&wid=MLA1910666076&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,24999.0,15749.0,37,4.8,2366
Termofusora Total Tt328151-4 800 1500w Maletin Boquilla Metalica Acc,123.399,110.047,10% OFF,TOTAL,Por Trimac ,4.7,(130),Llega gratis hoy,en 6 cuotas de $25.184,False,https://http2.mlstatic.com/D_Q_NP_2X_662274-MLU71007490521_082023-AB.webp,https://www.mercadolibre.com.ar/termofusora-total-tt328151-4-800-1500w-maletin-boquilla-metalica-acc/p/MLA25925151?pdp_filters=item_id%3AMLA1384151479#polycard_client=offers&wid=MLA1384151479&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,123399.0,110047.0,10,4.7,130
Lavarropas Codini Silent 10kg Blanco 6 Programas,219.999,170.999,22% OFF,CODINI,Por Codini ,4.5,(1398),Envío gratis,en 6 cuotas de $39.133,False,https://http2.mlstatic.com/D_Q_NP_2X_914267-MLU72699927457_112023-AB.webp,https://www.mercadolibre.com.ar/lavarropas-codini-silent-10kg-blanco-6-programas/p/MLA6349623?pdp_filters=item_id%3AMLA932850167#polycard_client=offers&wid=MLA932850167&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,219999.0,170999.0,22,4.5,1398
Smart Tv Philips 4k 50 Titan Os Wifi-usb2 Hdmi4-bluetooth,692.999,489.999,29% OFF,PHILIPS,Por Megatone ,4.8,(193),Llega gratis el lunes,en 6 cuotas de $112.136,False,https://http2.mlstatic.com/D_Q_NP_2X_639993-MLA84157964025_042025-AB.webp,https://www.mercadolibre.com.ar/smart-tv-philips-4k-50-titan-os-wifi-usb2-hdmi4-bluetooth/p/MLA48941448?pdp_filters=item_id%3AMLA2076200730#polycard_client=offers&wid=MLA2076200730&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,692999.0,489999.0,29,4.8,193
Sony Playstation 5 Slim 1tb Standard Bundle Ratchet & Clank,1.499.999,999.999,33% OFF,SONY,Por Sony ,4.9,(754),Llega gratis hoy,en 6 cuotas de $228.849,False,https://http2.mlstatic.com/D_Q_NP_2X_633849-MLA84535829332_052025-AB.webp,https://www.mercadolibre.com.ar/sony-playstation-5-slim-1tb-standard-bundle-ratchet-clank/p/MLA39459985?pdp_filters=item_id%3AMLA1976523174#polycard_client=offers&wid=MLA1976523174&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,1499999.0,999999.0,33,4.9,754
Zapatilla Puma Club Ii Black,89.999,80.999,10% OFF,PUMA,Por PUMA ,0,0,Llega gratis mañana sábado,Mismo precio en 3 cuotas de $26.999,True,https://http2.mlstatic.com/D_Q_NP_2X_711079-MLA86299803512_062025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-2138739468-zapatilla-puma-club-ii-black-_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,89999.0,80999.0,10,0.0,0
Hidrolavadora Lusqtoff 105bar 1200w Alta Presion C Autostop,201.776,97.838,51% OFF,LÜSQTOFF,Por Pideweb ,4.6,(1169),Llega gratis hoy,en 6 cuotas de $22.390,False,https://http2.mlstatic.com/D_Q_NP_2X_874564-MLA80799723101_112024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-906964454-hidrolavadora-lusqtoff-105bar-1200w-alta-presion-c-autostop-_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,201776.0,97838.0,51,4.6,1169
Pack X2 Almohadas 70x40 Vellon Fibra 100% Virgen Siliconada,32.498,19.823,39% OFF,CANNON,Por Pideweb ,4.5,(4019),Llega hoy,en 6 cuotas de $4.536,False,https://http2.mlstatic.com/D_Q_NP_2X_609425-MLA76033394785_042024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1654234326-pack-x2-almohadas-70x40-vellon-fibra-100-virgen-siliconada-_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,32498.0,19823.0,39,4.5,4019
Kit 3 Camaras De Seguridad Wifi Vision 360 Color 1080p Ezviz,267.000,201.747,24% OFF,EZVIZ,Por Pideweb ,4.8,(958),Llega gratis hoy,en 6 cuotas de $46.169,False,https://http2.mlstatic.com/D_Q_NP_2X_849974-MLA84424213279_052025-AB.webp,https://www.mercadolibre.com.ar/kit-3-camaras-de-seguridad-wifi-vision-360-color-1080p-ezviz/p/MLA42522969?pdp_filters=item_id%3AMLA2029244856#polycard_client=offers&wid=MLA2029244856&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,267000.0,201747.0,24,4.8,958
Lavarropas Frontal Vivendi Wm-wmcfwt 6kg Inverter Blanco,399.999,299.999,25% OFF,VIVENDI,Por TIO MUSA ,0,0,Llega gratis hoy,en 6 cuotas de $68.654,False,https://http2.mlstatic.com/D_Q_NP_2X_777061-MLA85806330241_062025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-2105529492-lavarropas-frontal-vivendi-wm-wmcfwt-6kg-inverter-blanco-_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,399999.0,299999.0,25,0.0,0
Amoladora Angular 4 1/2 20v Brushless Baretool Dewalt Dcg408b,300.000,198.113,33% OFF,DEWALT,Por DEWALT ,4.8,(9),Llega gratis el lunes,Mismo precio en 3 cuotas de $66.037,False,https://http2.mlstatic.com/D_Q_NP_2X_942948-MLA82369585552_022025-AB.webp,https://www.mercadolibre.com.ar/amoladora-angular-4-12-20v-brushless-baretool-dewalt-dcg408b/p/MLA46368749?pdp_filters=item_id%3AMLA1498597307#polycard_client=offers&wid=MLA1498597307&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,300000.0,198113.0,33,4.8,9
Smartphone Samsung Galaxy S23 Ultra 512 Gb Negro - Aceptable (Reacondicionado),1.900.000,1.024.100,46% OFF,SAMSUNG,Por Ferbi ,0,0,Llega gratis hoy,Mismo precio en 9 cuotas de $113.788,False,https://http2.mlstatic.com/D_Q_NP_2X_964848-MLU74959052927_032024-AB.webp,https://www.mercadolibre.com.ar/smartphone-samsung-galaxy-s23-ultra-512-gb-negro-aceptable-reacondicionado/p/MLA2000116020?pdp_filters=item_id%3AMLA1972150212#polycard_client=offers&wid=MLA1972150212&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,1900000.0,1024100.0,46,0.0,0
Soldadora Inverter Kommberg Classic Kb-xs 150 2 Escuadras Magnéticas Electrodos Azul 50 Hz Discos De Corte,147.900,125.715,15% OFF,KOMMBERG,Por EKKON EXPERTOS ,4.7,(587),Llega gratis hoy,en 6 cuotas de $28.769,False,https://http2.mlstatic.com/D_Q_NP_2X_943271-MLA85055384815_052025-AB.webp,https://www.mercadolibre.com.ar/soldadora-inverter-kommberg-classic-kb-xs-150-2-escuadras-magneticas-electrodos-azul-50-hz-discos-de-corte/p/MLA28609847?pdp_filters=item_id%3AMLA1397956511#polycard_client=offers&wid=MLA1397956511&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,147900.0,125715.0,15,4.7,587
Kit 2 Camaras Seguridad Geotek Ip Wifi Domo Doble Lente 6mp Exterior Nocturna Color Blanco,199.999,119.999,40% OFF,GEOTEK,Por GEOTEK ,4.7,(219),Llega gratis hoy,Cuota promocionada en 6 cuotas de $22.683,False,https://http2.mlstatic.com/D_Q_NP_2X_869660-MLA86085248536_062025-AB.webp,https://www.mercadolibre.com.ar/kit-2-camaras-seguridad-geotek-ip-wifi-domo-doble-lente-6mp-exterior-nocturna-color-blanco/p/MLA49864238?pdp_filters=item_id%3AMLA2085197826#polycard_client=offers&wid=MLA2085197826&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,199999.0,119999.0,40,4.7,219
Mixer Turbomix Plastico + Picador Blanco 600w,80.490,69.114,14% OFF,MOULINEX,Por Mercado Libre ,4.7,(98),Llega gratis mañana sábado,Mismo precio en 9 cuotas de $7.679,True,https://http2.mlstatic.com/D_Q_NP_2X_752644-MLA83385222873_032025-AB.webp,https://www.mercadolibre.com.ar/mixer-turbomix-plastico-picador-blanco-600w/p/MLA47532607?pdp_filters=item_id%3AMLA2050408052#polycard_client=offers&wid=MLA2050408052&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,80490.0,69114.0,14,4.7,98
Alfombra 100x60 Cm Peluda Pie / Costado De Cama Dormitorio,18.113,14.852,18% OFF,HOGARG,Por Mercado Libre ,4.6,(2010),Llega mañana sábado,Cuota promocionada en 6 cuotas de $2.807,True,https://http2.mlstatic.com/D_Q_NP_2X_934168-MLA84353049139_052025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1113093155-alfombra-100x60-cm-peluda-pie-costado-de-cama-dormitorio-_JM#polycard_client=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,18113.0,14852.0,18,4.6,2010
Juego De Bocallaves 216 Piezas 1/4 - 3/8 - 1/2 Crossmaster 9949916,335.143,292.819,12% OFF,CROSSMASTER,Por Mercado Libre ,4.9,(411),Llega gratis hoy,en 6 cuotas de $67.011,False,https://http2.mlstatic.com/D_Q_NP_2X_804213-MLU75210706390_032024-AB.webp,https://www.mercadolibre.com.ar/juego-de-bocallaves-216-piezas-14-38-12-crossmaster-9949916/p/MLA28311525?pdp_filters=item_id%3AMLA1724339772#polycard_client=offers&wid=MLA1724339772&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,335143.0,292819.0,12,4.9,411
Lavarropas Automático Codini Ecowash 6510 Blanco 6kg,649.999,415.999,36% OFF,CODINI,Por Codini ,4.8,(133),Llega gratis hoy,en 6 cuotas de $95.201,False,https://http2.mlstatic.com/D_Q_NP_2X_949655-MLA47857625647_102021-AB.webp,https://www.mercadolibre.com.ar/lavarropas-automatico-codini-ecowash-6510-blanco-6kg/p/MLA18506609?pdp_filters=item_id%3AMLA2028398634#polycard_client=offers&wid=MLA2028398634&sid=offers&deal_print_id=acfc1261-9829-4fc7-a4b2-19e5154982c3&tracking_id=9557c5e0-857d-4eb2-a9e0-8375077d1a97,649999.0,415999.0,36,4.8,133
Zapatillas Ozono Skate Directo De Fábrica,66.000,55.440,16% OFF,OZONO,Por Ozono ,4.4,(4839),Llega gratis hoy,en 6 cuotas de $12.687,False,https://http2.mlstatic.com/D_Q_NP_2X_997386-MLA77411927030_072024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-716347136-zapatillas-ozono-skate-directo-de-fabrica-_JM#polycard_client=offers&deal_print_id=3ba84c2d-4c90-4076-ba93-360c71d97aa0&tracking_id=79ef8c20-ec5c-439b-8d1f-f721e03d1aae,66000.0,55440.0,16,4.4,4839
Secarropas Codini Innova Iv6.1 Verde - 6.5kgs,279.999,189.999,32% OFF,CODINI,Por Codini ,4.6,(291),Llega gratis mañana sábado,en 6 cuotas de $43.481,True,https://http2.mlstatic.com/D_Q_NP_2X_696715-MLU72628342264_112023-AB.webp,https://www.mercadolibre.com.ar/secarropas-codini-innova-iv61-verde-65kgs/p/MLA26882563?pdp_filters=item_id%3AMLA1387646027#polycard_client=offers&wid=MLA1387646027&sid=offers&deal_print_id=3ba84c2d-4c90-4076-ba93-360c71d97aa0&tracking_id=79ef8c20-ec5c-439b-8d1f-f721e03d1aae,279999.0,189999.0,32,4.6,291
Ensure Polvo 1200g Vainilla Multivitamínico Multimineral,143.851,89.230,37% OFF,ENSURE,Por Soy tu farmacia ,4.8,(7989),Llega gratis hoy,en 6 cuotas de $20.420,False,https://http2.mlstatic.com/D_Q_NP_2X_835817-MLA47583810527_092021-AB.webp,https://www.mercadolibre.com.ar/ensure-polvo-1200g-vainilla-multivitaminico-multimineral/p/MLA18212679?pdp_filters=item_id%3AMLA1141402354#polycard_client=offers&wid=MLA1141402354&sid=offers&deal_print_id=3ba84c2d-4c90-4076-ba93-360c71d97aa0&tracking_id=79ef8c20-ec5c-439b-8d1f-f721e03d1aae,143851.0,89230.0,37,4.8,7989
